"unaligned","aligned_unmapped","mapped_to_exon","mapped_to_intron","ambiguous_mapping","mapped_to_ERCC","mapped_to_MT","number_of_genes","total_count_per_cell","non_mt_percent","non_ribo_percent","outliers","is_cell_control","total_features_by_counts","log10_total_features_by_counts","total_counts","log10_total_counts","pct_counts_in_top_50_features","pct_counts_in_top_100_features","pct_counts_in_top_200_features","pct_counts_in_top_500_features","total_features","log10_total_features","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","cell_line","cell_line_demuxlet","demuxlet_cls"
"Lib90_00790",9399,2046,42972,7100,1793,0,2733,6011,35020,0.809994288746432,0.827241340022461,"FALSE",FALSE,6011,3.77901897191487,35020,4.54432854289767,27.2073101085094,37.0502569960023,47.9754426042262,62.3757852655625,6011,3.77901897191487,27.2073101085094,37.0502569960023,47.9754426042262,62.3757852655625,"H838","H838","SNG"
"Lib90_00791",8535,1341,42843,6713,1715,0,2322,5801,34412,0.804980820410037,0.79797721783761,"FALSE",FALSE,5801,3.76357772446665,34412,4.53672253448242,28.2023712658375,39.8727188190166,52.0138323840521,65.9159595489945,5801,3.76357772446665,28.2023712658375,39.8727188190166,52.0138323840521,65.9159595489945,"H2228","H2228","SNG"
"Lib90_00792",8570,1252,45753,4288,1902,0,2903,5420,36955,0.811716952831358,0.784494443378584,"FALSE",FALSE,5420,3.73407940728059,36955,4.56768495843721,26.5809768637532,39.8592883236369,54.6042484102287,69.0353132187796,5420,3.73407940728059,26.5809768637532,39.8592883236369,54.6042484102287,69.0353132187796,"HCC827","HCC827","SNG"
"Lib90_00793",8617,1156,46241,5587,1923,0,2413,5504,37632,0.796688987883533,0.770301666055042,"FALSE",FALSE,5504,3.74075732330777,37632,4.57556884047009,31.0958758503401,43.6676232993197,56.3802083333333,70.0600552721088,5504,3.74075732330777,31.0958758503401,43.6676232993197,56.3802083333333,70.0600552721088,"H2228","H2228","SNG"
"Lib90_00794",9212,1579,42860,7839,1574,0,2245,6215,34584,0.814683090210883,0.826913940864579,"FALSE",FALSE,6215,3.79351100579286,34584,4.5388877800147,26.0640758732362,36.4735137635901,47.8949803377284,62.3583159842702,6215,3.79351100579286,26.0640758732362,36.4735137635901,47.8949803377284,62.3583159842702,"H2228","H2228","SNG"
"Lib90_00795",8938,1377,43833,7010,1625,0,2843,5729,35696,0.806841102418523,0.763558728272432,"FALSE",FALSE,5729,3.75815462196739,35696,4.55263171924408,30.7317346481398,43.4614522635589,55.3983639623487,68.4726580008965,5729,3.75815462196739,30.7317346481398,43.4614522635589,55.3983639623487,68.4726580008965,"H2228","H2228","SNG"
"Lib90_00796",7938,938,44387,5560,1934,0,3461,5788,35867,0.787994535147073,0.803523906787881,"FALSE",FALSE,5788,3.7626035495668,35867,4.55470716108691,27.8305963699222,38.7710151392645,50.6900493489837,65.2744862965958,5788,3.7626035495668,27.8305963699222,38.7710151392645,50.6900493489837,65.2744862965958,"A549","A549","SNG"
"Lib90_00797",8952,1411,44487,7157,1782,0,2586,5794,36180,0.808789386177781,0.785875957469332,"FALSE",FALSE,5794,3.76305344029961,36180,4.55848056607493,28.441127694859,40.632946379215,53.0707573244887,66.7081260364842,5794,3.76305344029961,28.441127694859,40.632946379215,53.0707573244887,66.7081260364842,"H2228","H2228","SNG"
"Lib90_00798",7601,1135,43036,5332,1742,0,2286,5137,35389,0.81841815230201,0.759162237089989,"FALSE",FALSE,5137,3.71079409993033,35389,4.54888056263751,28.4636468959281,42.4764757410495,56.910339370991,71.2566051597954,5137,3.71079409993033,28.4636468959281,42.4764757410495,56.910339370991,71.2566051597954,"HCC827","HCC827","SNG"
"Lib90_00799",8794,2191,44131,5303,1939,0,2700,5630,35987,0.805429738292875,0.789923919769939,"FALSE",FALSE,5630,3.75058552734101,35987,4.55615771180715,25.1757579125795,36.7132575652319,49.3844999583183,65.0095867952316,5630,3.75058552734101,25.1757579125795,36.7132575652319,49.3844999583183,65.0095867952316,"H838","H838","SNG"
"Lib90_00800",8621,1558,46338,4819,1974,0,2317,5687,37481,0.797710839946183,0.81057047288747,"FALSE",FALSE,5687,3.75495958772171,37481,4.57382275632967,23.4438782316374,34.1719804701048,47.133214161842,63.6028921320136,5687,3.75495958772171,23.4438782316374,34.1719804701048,47.133214161842,63.6028921320136,"H838","H838","SNG"
"Lib90_00801",8448,1166,46214,5981,1726,0,2071,5827,37167,0.804019694674302,0.798342400962574,"FALSE",FALSE,5827,3.76551954309795,37167,4.57016919245616,28.003336292948,39.9494174940135,52.1618640191568,66.3088223424005,5827,3.76551954309795,28.003336292948,39.9494174940135,52.1618640191568,66.3088223424005,"H2228","H2228","SNG"
"Lib90_00802",9015,1725,42891,6261,1836,0,2577,5492,34935,0.809875482808108,0.77615549559024,"FALSE",FALSE,5492,3.73980959902136,34935,4.54327317891328,27.0359238585945,39.0324889079719,52.2427365106627,67.0502361528553,5492,3.73980959902136,27.0359238585945,39.0324889079719,52.2427365106627,67.0502361528553,"H838","H838","SNG"
"Lib90_00803",8337,987,46006,4927,1955,0,2390,5319,37395,0.822382671260226,0.744136717706453,"FALSE",FALSE,5319,3.72591163229505,37395,4.57282515110873,29.5494050006685,43.6769621607167,57.7617328519856,71.4052680839684,5319,3.72591163229505,29.5494050006685,43.6769621607167,57.7617328519856,71.4052680839684,"HCC827","HCC827","SNG"
"Lib90_00804",8417,1509,42595,5284,1889,0,2349,5311,35205,0.811731287938721,0.772674116553297,"FALSE",FALSE,5311,3.72525806635996,35205,4.5466166846382,26.6354211049567,38.7217724755006,51.5921033944042,67.3143019457464,5311,3.72525806635996,26.6354211049567,38.7217724755006,51.5921033944042,67.3143019457464,"H838","H838","SNG"
"Lib90_00805",7902,959,45346,4537,1748,0,1764,5400,36873,0.815122175896965,0.775933399524476,"FALSE",FALSE,5400,3.73247417728119,36873,4.56672025134905,29.5310932118352,41.8626094974643,55.042985382258,69.0993409812058,5400,3.73247417728119,29.5310932118352,41.8626094974643,55.042985382258,69.0993409812058,"H2228","H2228","SNG"
"Lib90_00806",8372,1130,43244,6354,1800,0,2230,5564,35319,0.804694356917043,0.787479603760128,"FALSE",FALSE,5564,3.74546516867073,35319,4.54802069490553,28.9136159007899,40.8335456836264,53.1300433194598,67.343356267165,5564,3.74546516867073,28.9136159007899,40.8335456836264,53.1300433194598,67.343356267165,"H2228","H2228","SNG"
"Lib90_00807",8413,2263,43291,5859,1899,0,2406,5769,35488,0.814247069202478,0.80221460713069,"FALSE",FALSE,5769,3.76117581315573,35488,4.55009376208074,24.613954012624,35.7867448151488,47.9570559062218,63.3481740306583,5769,3.76117581315573,24.613954012624,35.7867448151488,47.9570559062218,63.3481740306583,"H838","H838","SNG"
"Lib90_00808",7659,1269,45803,4665,1926,0,1679,5914,37027,0.818564830848147,0.80065876234673,"FALSE",FALSE,5914,3.77195474896395,37027,4.56853025505725,22.4889945175142,33.6214114024901,46.228427903962,61.9115780376482,5914,3.77195474896395,22.4889945175142,33.6214114024901,46.228427903962,61.9115780376482,"H838","H838","SNG"
"Lib90_00809",8898,1347,46794,4693,1889,0,2021,5553,38119,0.813295206901205,0.80188336475685,"FALSE",FALSE,5553,3.74460587541424,38119,4.58115289196629,23.8332590046958,35.2448909992392,48.1911907447729,64.3668511765786,5553,3.74460587541424,23.8332590046958,35.2448909992392,48.1911907447729,64.3668511765786,"H838","H838","SNG"
"Lib90_00810",9513,1613,43450,5925,2014,0,4110,5742,35596,0.783290257112234,0.797645578816277,"FALSE",FALSE,5742,3.75913881628117,35596,4.55141339858115,29.5398359366221,40.2376671536128,51.9496572648612,66.3108214406113,5742,3.75913881628117,29.5398359366221,40.2376671536128,51.9496572648612,66.3108214406113,"H838","H838","SNG"
"Lib90_00811",8188,1333,47859,5105,1954,0,3783,5606,39875,0.80326018788633,0.762307018857174,"FALSE",FALSE,5606,3.74873055609849,39875,4.60071158732634,30.7912225705329,44.3912225705329,57.3341692789969,70.8965517241379,5606,3.74873055609849,30.7912225705329,44.3912225705329,57.3341692789969,70.8965517241379,"HCC827","HCC827","SNG"
"Lib90_00812",7055,1103,44041,5959,1678,0,1771,6170,35564,0.823445056567471,0.849229319190946,"FALSE",FALSE,6170,3.79035554641439,35564,4.55102281303387,23.9286919356653,33.4242492408053,44.9190192329322,60.1057248903385,6170,3.79035554641439,23.9286919356653,33.4242492408053,44.9190192329322,60.1057248903385,"H2228","H2228","SNG"
"Lib90_00813",9793,1001,47608,4305,2069,0,2286,5634,39212,0.816994797302613,0.773717032103174,"FALSE",FALSE,5634,3.75089392038213,39212,4.59343006937508,25.9384882178925,38.8911557686423,53.0500867081506,68.1883097011119,5634,3.75089392038213,25.9384882178925,38.8911557686423,53.0500867081506,68.1883097011119,"HCC827","HCC827","SNG"
"Lib90_00814",8350,1372,45295,4479,1736,0,2176,5770,37886,0.813308345876232,0.823681353618394,"FALSE",FALSE,5770,3.76125107430866,37886,4.57849021796891,26.4213693712717,37.6841049464182,50.7839307395872,65.7314047405374,5770,3.76125107430866,26.4213693712717,37.6841049464182,50.7839307395872,65.7314047405374,"HCC827","HCC827","SNG"
"Lib90_00815",8005,974,45279,4269,2332,0,1326,5678,37154,0.814286483066618,0.787721163879753,"FALSE",FALSE,5678,3.75427186868346,37154,4.57001726564152,23.6232976260968,35.9799752381978,49.095655918609,64.8382408354417,5678,3.75427186868346,23.6232976260968,35.9799752381978,49.095655918609,64.8382408354417,"H1975","H1975","SNG"
"Lib90_00816",8931,1706,42539,5493,1853,0,2154,5517,34580,0.82220936934002,0.791324236169972,"FALSE",FALSE,5517,3.74178169614317,34580,4.53883754787956,25.4655870445344,37.0011567379988,49.6009253903991,65.0202429149797,5517,3.74178169614317,25.4655870445344,37.0011567379988,49.6009253903991,65.0202429149797,"H838","H838","SNG"
"Lib90_00817",9863,1675,42667,7697,1767,0,1996,5624,34574,0.829177994785336,0.791230175498879,"FALSE",FALSE,5624,3.7501225267834,34574,4.53876218878135,23.8184763116793,35.3849713657662,48.0794816914444,63.6142766240528,5624,3.7501225267834,23.8184763116793,35.3849713657662,48.0794816914444,63.6142766240528,"H838","H838","SNG"
"Lib90_00818",8954,2205,42001,5773,1817,0,3062,5582,33955,0.812163156880529,0.800736032768066,"FALSE",FALSE,5582,3.74686762785043,33955,4.53091652490987,27.4098070976292,38.1298777794139,49.827713149757,65.0831983507584,5582,3.74686762785043,27.4098070976292,38.1298777794139,49.827713149757,65.0831983507584,"H838","H838","SNG"
"Lib90_00819",8450,1274,41813,6865,1742,0,2189,5855,34086,0.805902716421433,0.79129238065705,"FALSE",FALSE,5855,3.76760106805034,34086,4.53258878061354,28.1053805081265,39.432611629408,51.1118934459896,64.6746464824268,5855,3.76760106805034,28.1053805081265,39.432611629408,51.1118934459896,64.6746464824268,"H2228","H2228","SNG"
"Lib90_00820",8680,1854,42586,5248,1874,0,1655,5548,34407,0.827825732895101,0.78856023816077,"FALSE",FALSE,5548,3.74421472481417,34407,4.53665942954604,22.9255674717354,34.4784491527887,47.426395791554,63.1877234283721,5548,3.74421472481417,22.9255674717354,34.4784491527887,47.426395791554,63.1877234283721,"H838","H838","SNG"
"Lib90_00821",8492,1364,46555,4164,2001,0,1716,5863,38100,0.813490813434779,0.833700568582528,"FALSE",FALSE,5863,3.76819396163307,38100,4.58093637433133,19.6509186351706,29.8661417322835,42.2020997375328,59.0236220472441,5863,3.76819396163307,19.6509186351706,29.8661417322835,42.2020997375328,59.0236220472441,"H838","H838","SNG"
"Lib90_00822",8683,1403,42367,6967,1625,0,2304,5609,34693,0.821721960965693,0.77234578377604,"FALSE",FALSE,5609,3.74896286125616,34693,4.54025437415111,29.3113884645318,42.4466030611363,55.0629810048137,68.5844406652639,5609,3.74896286125616,29.3113884645318,42.4466030611363,55.0629810048137,68.5844406652639,"H2228","H2228","SNG"
"Lib90_00823",8740,1089,43418,5141,2012,0,3412,5560,35403,0.793209614780327,0.804168911061517,"FALSE",FALSE,5560,3.7451528950769,35403,4.54905233207633,29.6585035166511,41.550151117137,53.8315961924131,68.0507301641104,5560,3.7451528950769,29.6585035166511,41.550151117137,53.8315961924131,68.0507301641104,"A549","A549","SNG"
"Lib90_00824",8397,1893,43782,6613,2059,0,2942,6005,35570,0.796851278943815,0.813747311288358,"FALSE",FALSE,6005,3.77858532786296,35570,4.55109607458632,26.9046949676694,37.4782119763846,49.004779308406,63.0981163902165,6005,3.77858532786296,26.9046949676694,37.4782119763846,49.004779308406,63.0981163902165,"H838","H838","SNG"
"Lib90_00825",9374,1218,40583,7434,1437,0,2286,6036,33305,0.811139468304717,0.817294455098497,"FALSE",FALSE,6036,3.78082117585347,33305,4.5225224777155,26.9599159285393,37.5018765951058,48.6353400390332,62.278937096532,6036,3.78082117585347,26.9599159285393,37.5018765951058,48.6353400390332,62.278937096532,"H2228","H2228","SNG"
"Lib90_00826",8389,1261,43928,6282,1660,0,2517,5937,35175,0.804122245684684,0.817654351768486,"FALSE",FALSE,5937,3.77364019326003,35175,4.54624645261165,27.7469793887704,38.4022743425729,50.228855721393,64.3695806680881,5937,3.77364019326003,27.7469793887704,38.4022743425729,50.228855721393,64.3695806680881,"H2228","H2228","SNG"
"Lib90_00827",10105,2736,44680,6139,2050,0,3538,5803,36296,0.800115715009887,0.803724706930596,"FALSE",FALSE,5803,3.7637274037657,36296,4.55987073144694,26.2150099184483,37.2437734185585,49.4296892219528,64.5360370288737,5803,3.7637274037657,26.2150099184483,37.2437734185585,49.4296892219528,64.5360370288737,"H838","H838","SNG"
"Lib90_00828",9231,1238,44211,4963,1937,0,2285,5524,36211,0.815083814085476,0.797050399864571,"FALSE",FALSE,5524,3.74233228235715,36211,4.55885251169846,25.0476374582309,37.4996548010273,51.233050730441,66.8691833973102,5524,3.74233228235715,25.0476374582309,37.4996548010273,51.233050730441,66.8691833973102,"HCC827","HCC827","SNG"
"Lib90_00829",8779,1556,44015,5825,2162,0,2989,5387,36155,0.803899875313539,0.779615328553359,"FALSE",FALSE,5387,3.73142758705095,36155,4.55818037772098,29.672244502835,42.3150324989628,55.4833356382243,70.0788272714701,5387,3.73142758705095,29.672244502835,42.3150324989628,55.4833356382243,70.0788272714701,"H1975","H1975","SNG"
"Lib90_00830",8353,1610,43772,6576,1844,0,3306,5902,35923,0.792472788800358,0.831110756030745,"FALSE",FALSE,5902,3.77107278322119,35923,4.55538468771715,28.8450296467444,38.8052222809899,49.9568521560003,63.892213901957,5902,3.77107278322119,28.8450296467444,38.8052222809899,49.9568521560003,63.892213901957,"H838","H838","SNG"
"Lib90_00831",8572,1108,43691,5061,1751,0,2805,5288,35641,0.804045901965701,0.782862214061835,"FALSE",FALSE,5288,3.72337356701898,35641,4.55196206586409,28.8964956089896,41.6290227546926,55.3716225695126,69.7034314413176,5288,3.72337356701898,28.8964956089896,41.6290227546926,55.3716225695126,69.7034314413176,"HCC827","HCC827","SNG"
"Lib90_00832",7377,758,46935,3506,2053,0,3236,5489,39016,0.791828993030595,0.825686686055288,"FALSE",FALSE,5489,3.73957234445009,39016,4.59125387363017,26.9248513430388,38.4175722780398,50.7227803977855,66.298441664958,5489,3.73957234445009,26.9248513430388,38.4175722780398,50.7227803977855,66.298441664958,"A549","A549","SNG"
"Lib90_00833",8236,1835,42582,7697,1685,0,2282,6118,34442,0.813483537305184,0.818970785967486,"FALSE",FALSE,6118,3.78668045319665,34442,4.53710097166382,23.9736368387434,34.5508390918065,46.5884675686662,61.75889901864,6118,3.78668045319665,23.9736368387434,34.5508390918065,46.5884675686662,61.75889901864,"H1975","H2228","DBL"
"Lib90_00834",8454,937,46892,3980,2040,0,2660,5516,39501,0.806485911544901,0.781904057643083,"FALSE",FALSE,5516,3.74170298395774,39501,4.5966190846638,27.8752436647173,40.3078403078403,54.1910331384016,69.0488848383585,5516,3.74170298395774,27.8752436647173,40.3078403078403,54.1910331384016,69.0488848383585,"HCC827","HCC827","SNG"
"Lib90_00835",8814,2068,42376,5929,1824,0,1748,5721,34530,0.824066029300879,0.805502228351512,"FALSE",FALSE,5721,3.75754785346924,34530,4.5382091554764,23.4260063712714,34.5467709238343,46.7361714451202,62.632493483927,5721,3.75754785346924,23.4260063712714,34.5467709238343,46.7361714451202,62.632493483927,"H838","H838","SNG"
"Lib90_00836",8586,915,46219,4334,2036,0,2394,5458,37477,0.810123542223197,0.784400890038986,"FALSE",FALSE,5458,3.73711309430596,37477,4.57377640686517,26.3868506017024,39.1920377831737,53.2059663260133,67.9376684366411,5458,3.73711309430596,26.3868506017024,39.1920377831737,53.2059663260133,67.9376684366411,"HCC827","HCC827","SNG"
"Lib90_00837",10227,2260,42467,6821,1691,0,1955,5818,34217,0.817137679861724,0.831487029404381,"FALSE",FALSE,5818,3.76484835719341,34217,4.53425462196875,21.4016424584271,31.8730455621475,43.4199374579887,59.3769179063039,5818,3.76484835719341,21.4016424584271,31.8730455621475,43.4199374579887,59.3769179063039,"H838","H838","SNG"
"Lib90_00838",8088,1503,42174,7319,1588,0,2003,5583,34206,0.800619774074542,0.790387420222353,"FALSE",FALSE,5583,3.7469454096151,34206,4.53411498764381,30.9302461556452,42.6533356721043,54.3939659708823,67.5700169560896,5583,3.7469454096151,30.9302461556452,42.6533356721043,54.3939659708823,67.5700169560896,"H2228","H2228","SNG"
"Lib90_00839",9334,1923,42574,6197,1870,0,3519,5942,35262,0.793970846578761,0.803527649161236,"FALSE",FALSE,5942,3.77400573025821,35262,4.54731925714149,27.3013442232432,37.8707957574726,49.2740060121377,63.5755203902218,5942,3.77400573025821,27.3013442232432,37.8707957574726,49.2740060121377,63.5755203902218,"H838","H838","SNG"
"Lib90_00840",8347,1379,47384,3734,2009,0,2571,5781,38433,0.801030364322059,0.785288479877064,"FALSE",FALSE,5781,3.76207808733464,38433,4.58471558580514,23.1675903520412,34.7253662217365,47.807873442094,63.5053209481435,5781,3.76207808733464,23.1675903520412,34.7253662217365,47.807873442094,63.5053209481435,"H838","H838","SNG"
"Lib90_00841",7455,1218,43395,4509,1801,0,2551,5149,35379,0.816642640883959,0.775375003427173,"FALSE",FALSE,5149,3.71180722904119,35379,4.5487578285737,26.8012097572006,40.1537635320388,54.4079821362955,69.0268238220413,5149,3.71180722904119,26.8012097572006,40.1537635320388,54.4079821362955,69.0268238220413,"HCC827","HCC827","SNG"
"Lib90_00842",9301,1981,44200,6366,1935,0,2917,6027,37369,0.808424094621632,0.798522626101146,"FALSE",FALSE,6027,3.78017324364259,37369,4.57252309784964,24.5015922288528,35.2190318178169,47.2343386229227,62.4394551633707,6027,3.78017324364259,24.5015922288528,35.2190318178169,47.2343386229227,62.4394551633707,"H838","H838","SNG"
"Lib90_00843",8952,1950,42214,5783,1835,0,2188,5709,34758,0.821192243276025,0.802520052212425,"FALSE",FALSE,5709,3.75663610824585,34758,4.54106727350939,23.398929742793,34.4150986823177,46.8064905920939,62.7107428505668,5709,3.75663610824585,23.398929742793,34.4150986823177,46.8064905920939,62.7107428505668,"H838","H838","SNG"
"Lib90_00844",8942,1716,43502,5937,1928,0,2065,5597,35408,0.823768639622749,0.789256442256992,"FALSE",FALSE,5597,3.74803289413014,35408,4.54911366184384,23.2263895164934,34.8424084952553,47.6587211929508,63.6381608676005,5597,3.74803289413014,23.2263895164934,34.8424084952553,47.6587211929508,63.6381608676005,"H838","H838","SNG"
"Lib90_00845",8064,1347,43372,7160,1599,0,2539,6091,35864,0.820209680788476,0.79815391530395,"FALSE",FALSE,6091,3.784759894664,35864,4.55467083517146,27.0689270577738,38.5065804149007,50.4572830693732,64.1227972339951,6091,3.784759894664,27.0689270577738,38.5065804149007,50.4572830693732,64.1227972339951,"H2228","H2228","SNG"
"Lib90_00846",8026,1892,41132,5658,1766,0,2387,5664,34093,0.806089226291001,0.793945738437293,"FALSE",FALSE,5664,3.75319991419942,34093,4.53267795681758,24.8232775056463,35.4706244683659,48.0274543161353,63.3238494705658,5664,3.75319991419942,24.8232775056463,35.4706244683659,48.0274543161353,63.3238494705658,"H838","H838","SNG"
